label,message,cleaned_text,processed_text,message_length,word_count,char_count,avg_word_length,special_char_count,digit_count,uppercase_count,uppercase_ratio,digit_ratio,special_char_ratio,has_url,has_email,has_phone,has_currency,urgency_count,financial_count,action_count,threat_count,excessive_caps,excessive_punctuation,label_encoded
spam,Moby Pub Quiz.Win a £100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP £1.50 008704050406 SP Arrow,moby pub quizwin a £ NUMBER high street prize if u know who the new duchess of cornwall will be txt her first name to NUMBER unsub stop £ NUMBER NUMBER PHONE sp arrow,mobi pub quizwin number high street prize know new duchess cornwal txt first name number unsub stop number number phone arrow,160,30,160,4.366666666666666,4,23,16,0.1,0.14375,0.025,0,0,1,1,1,2,0,0,0,0,1
ham,"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?",i have NUMBER sleeping bags NUMBER blanket and paper and phone details anything else,number sleep bag number blanket paper phone detail anyth els,78,14,78,4.571428571428571,3,2,2,0.02564102564102564,0.02564102564102564,0.038461538461538464,0,0,0,0,0,0,0,0,0,0,0
spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ ,you have won a nokia NUMBER i this is what you get when you win our free auction to take part send nokia to NUMBER now hgsuite NUMBER NUMBER lands roww NUMBER jhl NUMBER,nokia number get win free auction take part send nokia number hgsuit number number land roww number jhl number,151,28,151,4.392857142857143,7,16,18,0.11920529801324503,0.10596026490066225,0.046357615894039736,0,0,0,0,1,1,0,0,0,0,1
spam,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate.",congratulations thanks to a good friend u have won the £ NUMBER NUMBER xmas prize NUMBER claim is easy just call PHONE now only NUMBER p per minute btnationalrate,congratul thank good friend number number xma prize number claim easi call phone number per minut btnationalr,157,26,157,5.076923076923077,9,18,13,0.08280254777070063,0.11464968152866242,0.05732484076433121,0,0,1,1,1,2,2,0,0,0,1
spam,"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith..",EMAIL more games from thedailydraw dear helen dozens of free games with great prizeswith,email game thedailydraw dear helen dozen free game great prizeswith,114,15,114,6.666666666666667,9,1,10,0.08771929824561403,0.008771929824561403,0.07894736842105263,0,1,0,0,0,1,0,0,0,0,1
ham,So what do you guys do.,so what do you guys do,guy,23,6,23,3.0,1,0,1,0.043478260869565216,0.0,0.043478260869565216,0,0,0,0,0,0,0,0,0,0,0
ham,Also that chat was awesome but don't make it regular unless you can see her in person,also that chat was awesome but dont make it regular unless you can see her in person,also chat awesom dont make regular unless see person,85,17,85,4.0588235294117645,1,0,1,0.011764705882352941,0.0,0.011764705882352941,0,0,0,0,0,0,0,0,0,0,0
ham,That's significant but dont worry.,thats significant but dont worry,that signific dont worri,34,5,34,6.0,2,0,1,0.029411764705882353,0.0,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0
ham,That's cause your old. I live to be high.,thats cause your old i live to be high,that caus old live high,41,9,41,3.6666666666666665,3,0,2,0.04878048780487805,0.0,0.07317073170731707,0,0,0,0,0,0,0,0,0,0,0
ham,"Waqt se pehle or naseeb se zyada kisi ko kuch nahi milta,Zindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai..........",waqt se pehle or naseeb se zyada kisi ko kuch nahi miltazindgi wo nahi he jo hum sochte hai zindgi wo hai jo ham jeetey hai,waqt pehl naseeb zyada kisi kuch nahi miltazindgi nahi hum socht hai zindgi hai ham jeetey hai,134,26,134,4.1923076923076925,11,0,3,0.022388059701492536,0.0,0.08208955223880597,0,0,0,0,0,0,0,0,0,0,0
ham,On the way to office da..,on the way to office da,way offic,25,6,25,3.3333333333333335,2,0,1,0.04,0.0,0.08,0,0,0,0,0,0,0,0,0,0,0
ham,In which place do you want da.,in which place do you want da,place want,30,7,30,3.4285714285714284,1,0,1,0.03333333333333333,0.0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0
ham,This pain couldn't have come at a worse time.,this pain couldnt have come at a worse time,pain couldnt come wors time,45,9,45,4.111111111111111,2,0,1,0.022222222222222223,0.0,0.044444444444444446,0,0,0,0,0,0,0,0,0,0,0
ham,Ok...,ok,,5,1,5,5.0,3,0,1,0.2,0.0,0.6,0,0,0,0,0,0,0,0,0,1,0
ham,Should I be stalking u?,should i be stalking u,stalk,23,5,23,3.8,1,0,2,0.08695652173913043,0.0,0.043478260869565216,0,0,0,0,0,0,0,0,0,0,0
ham,Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.,sorry dude dont know how i forgot even after dan reminded me sorry hope you guys had fun,sorri dude dont know forgot even dan remind sorri hope guy fun,93,18,93,4.222222222222222,5,0,6,0.06451612903225806,0.0,0.053763440860215055,0,0,0,0,1,0,0,0,0,0,0
ham,Ok lor.,ok lor,lor,7,2,7,3.0,1,0,1,0.14285714285714285,0.0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0
ham,Apps class varaya elaya.,apps class varaya elaya,app class varaya elaya,24,4,24,5.25,1,0,1,0.041666666666666664,0.0,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0
ham,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...,the xmas story is peace the xmas msg is love the xmas miracle is jesus hav a blessed month ahead amp wish u merry xmas,xma stori peac xma msg love xma miracl jesu hav bless month ahead amp wish merri xma,129,25,129,4.2,11,0,10,0.07751937984496124,0.0,0.08527131782945736,0,0,0,0,0,0,0,0,0,0,0
spam,"URGENT! Your mobile number *************** WON a £2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm",urgent your mobile number won a £ NUMBER bonus caller prize on NUMBER NUMBER NUMBER this is the NUMBER nd attempt to reach you call PHONE asap box NUMBER n NUMBER qp NUMBER ppm,urgent mobil number number bonu caller prize number number number number attempt reach call phone asap box number number number ppm,166,27,166,5.185185185185185,22,28,22,0.13253012048192772,0.1686746987951807,0.13253012048192772,0,0,1,1,2,2,1,0,0,0,1
ham,That day you asked about anand number. Why:-),that day you asked about anand number why,day ask anand number,45,8,45,4.75,4,0,2,0.044444444444444446,0.0,0.08888888888888889,0,0,0,0,0,0,0,0,0,0,0
ham,Am surfing online store. For offers do you want to buy any thing.,am surfing online store for offers do you want to buy any thing,surf onlin store offer want buy thing,65,13,65,4.076923076923077,2,0,2,0.03076923076923077,0.0,0.03076923076923077,0,0,0,0,0,0,0,0,0,0,0
ham,Long beach lor. Expected... U having dinner now?,long beach lor expected u having dinner now,long beach lor expect dinner,48,8,48,5.125,5,0,3,0.0625,0.0,0.10416666666666667,0,0,0,0,1,0,0,0,0,0,0
ham,At home by the way,at home by the way,home way,18,5,18,2.8,0,0,1,0.05555555555555555,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
ham,We are both fine. Thanks,we are both fine thanks,fine thank,24,5,24,4.0,1,0,2,0.08333333333333333,0.0,0.041666666666666664,0,0,0,0,0,0,0,0,0,0,0
ham,What happen to her tell the truth,what happen to her tell the truth,happen tell truth,33,7,33,3.857142857142857,0,0,1,0.030303030303030304,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
ham,Do you like Italian food?,do you like italian food,like italian food,25,5,25,4.2,1,0,2,0.08,0.0,0.04,0,0,0,0,0,0,0,0,0,0,0
ham,Which is weird because I know I had it at one point,which is weird because i know i had it at one point,weird know one point,51,12,51,3.3333333333333335,0,0,3,0.058823529411764705,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0
ham,Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!,aww you must be nearly deadwell jez iscoming over todo some workand that whilltake forever,aww must nearli deadwel jez iscom todo workand whilltak forev,92,15,92,5.2,2,0,7,0.07608695652173914,0.0,0.021739130434782608,0,0,0,0,0,0,0,0,0,0,0
ham,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,tell your friends what you plan to do on valentines day lturlgt,tell friend plan valentin day lturlgt,69,13,69,4.384615384615385,5,0,5,0.07246376811594203,0.0,0.07246376811594203,0,0,0,0,0,0,0,0,0,0,0
ham,"Alright, see you in a bit",alright see you in a bit,alright see bit,25,6,25,3.3333333333333335,1,0,1,0.04,0.0,0.04,0,0,0,0,0,0,0,0,0,0,0
ham,Cheers for the message Zogtorius. Ive been staring at my phone for an age deciding whether to text or not.,cheers for the message zogtorius ive been staring at my phone for an age deciding whether to text or not,cheer messag zogtoriu iv stare phone age decid whether text,107,20,107,4.4,2,0,3,0.028037383177570093,0.0,0.018691588785046728,0,0,0,0,0,0,0,0,0,0,0
ham,I will take care of financial problem.i will help:),i will take care of financial problemi will help,take care financi problemi help,51,9,51,4.777777777777778,3,0,1,0.0196078431372549,0.0,0.058823529411764705,0,0,0,0,0,0,0,0,0,0,0
ham,Tell dear what happen to you. Why you talking to me like an alian,tell dear what happen to you why you talking to me like an alian,tell dear happen talk like alian,65,14,65,3.7142857142857144,1,0,2,0.03076923076923077,0.0,0.015384615384615385,0,0,0,0,0,0,0,0,0,0,0
spam,Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D,double your mins txts on orange or NUMBER NUMBER price linerental motorola and sonyericsson with btooth freenokia free call mobileupd NUMBER on PHONE or NUMBER optouthv NUMBER d,doubl min txt orang number number price linerent motorola sonyericsson btooth freenokia free call mobileupd number phone number optouthv number,160,24,160,5.708333333333333,6,16,22,0.1375,0.1,0.0375,0,0,1,0,0,0,1,0,0,0,1
ham,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)",NUMBER go to write msg NUMBER put on dictionary mode NUMBER cover the screen with hand NUMBER press ltgt NUMBER gently remove ur hand its interesting,number write msg number put dictionari mode number cover screen hand number press ltgt number gentli remov hand interest,141,24,141,4.875,18,5,8,0.05673758865248227,0.03546099290780142,0.1276595744680851,0,0,0,0,0,0,0,0,0,0,0
ham,Okie...,okie,oki,7,1,7,7.0,3,0,1,0.14285714285714285,0.0,0.42857142857142855,0,0,0,0,0,0,0,0,0,1,0
ham,"Hi this is yijue, can i meet u at 11 tmr?",hi this is yijue can i meet u at NUMBER tmr,yiju meet number tmr,41,11,41,2.8181818181818183,2,2,1,0.024390243902439025,0.04878048780487805,0.04878048780487805,0,0,0,0,0,0,0,0,0,0,0
ham,Its posible dnt live in  &lt;#&gt; century cm frwd n thnk different,its posible dnt live in ltgt century cm frwd n thnk different,posibl dnt live ltgt centuri frwd thnk differ,67,12,67,4.583333333333333,5,0,1,0.014925373134328358,0.0,0.07462686567164178,0,0,0,0,0,0,0,0,0,0,0
ham,But i dint slept in afternoon.,but i dint slept in afternoon,dint slept afternoon,30,6,30,4.166666666666667,1,0,1,0.03333333333333333,0.0,0.03333333333333333,0,0,0,0,0,0,0,0,0,0,0
ham,That seems unnecessarily affectionate,that seems unnecessarily affectionate,seem unnecessarili affection,37,4,37,8.5,0,0,1,0.02702702702702703,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
ham,Yar else i'll thk of all sorts of funny things.,yar else ill thk of all sorts of funny things,yar els ill thk sort funni thing,47,10,47,3.8,2,0,1,0.02127659574468085,0.0,0.0425531914893617,0,0,0,0,0,0,0,0,0,0,0
ham,You will be in the place of that man,you will be in the place of that man,place man,36,9,36,3.111111111111111,0,0,1,0.027777777777777776,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
spam,"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 £3 ",download as many ringtones as u like no restrictions NUMBER s NUMBER choose u can even send NUMBER yr buddys txt sir to NUMBER £ NUMBER,download mani rington like restrict number number choos even send number buddi txt sir number number,119,24,119,3.9583333333333335,3,12,4,0.03361344537815126,0.10084033613445378,0.025210084033613446,0,0,0,1,0,0,1,0,0,0,1
ham,Thats cool. How was your day?,thats cool how was your day,that cool day,29,6,29,4.0,2,0,2,0.06896551724137931,0.0,0.06896551724137931,0,0,0,0,0,0,0,0,0,0,0
spam,Please CALL 08712402902 immediately as there is an urgent message waiting for you.,please call PHONE immediately as there is an urgent message waiting for you,pleas call phone immedi urgent messag wait,82,13,82,5.384615384615385,1,11,5,0.06097560975609756,0.13414634146341464,0.012195121951219513,0,0,1,0,2,0,1,0,0,0,1
ham,R we going with the  &lt;#&gt;  bus?,r we going with the ltgt bus,go ltgt bu,36,7,36,4.0,6,0,1,0.027777777777777776,0.0,0.16666666666666666,0,0,0,0,0,0,0,0,0,1,0
ham,"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*",hello my love how went your day are you alright i think of you my sweet and send a jolt to your heart to remind you i love you can you hear it i screamed it across the sea for all the world to hear ahmad al hallaq is loved and owned possessive passionate kiss,hello love went day alright think sweet send jolt heart remind love hear scream across sea world hear ahmad hallaq love own possess passion kiss,281,62,281,3.5483870967741935,15,0,16,0.05693950177935943,0.0,0.05338078291814947,0,0,0,0,0,0,0,0,0,0,0
ham,No..he joined today itself.,nohe joined today itself,nohe join today,27,4,27,6.0,3,0,1,0.037037037037037035,0.0,0.1111111111111111,0,0,0,0,1,0,0,0,0,0,0
ham,Okay same with me. Well thanks for the clarification,okay same with me well thanks for the clarification,okay well thank clarif,52,9,52,4.888888888888889,1,0,2,0.038461538461538464,0.0,0.019230769230769232,0,0,0,0,0,0,0,0,0,0,0
ham,I'll talk to the others and probably just come early tomorrow then,ill talk to the others and probably just come early tomorrow then,ill talk other probabl come earli tomorrow,66,12,66,4.583333333333333,1,0,1,0.015151515151515152,0.0,0.015151515151515152,0,0,0,0,0,0,0,0,0,0,0
spam,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic",spook up your mob with a halloween collection of a logo pic message plus a free eerie tone txt card spook to NUMBER zed PHONE p per logopic,spook mob halloween collect logo pic messag plu free eeri tone txt card spook number zed phone per logop,149,28,149,4.357142857142857,3,18,11,0.0738255033557047,0.12080536912751678,0.020134228187919462,0,0,1,0,0,1,0,0,0,0,1
ham,"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks.",had the money issue weigh me down but thanks to you i can breathe easier now ill make sure you dont regret it thanks,money issu weigh thank breath easier ill make sure dont regret thank,121,24,121,4.083333333333333,5,0,4,0.03305785123966942,0.0,0.04132231404958678,0,0,0,0,1,1,0,0,0,0,0
ham,Hi. I'm sorry i missed your call. Can you pls call back.,hi im sorry i missed your call can you pls call back,sorri miss call pl call back,56,12,56,3.75,4,0,3,0.05357142857142857,0.0,0.07142857142857142,0,0,0,0,0,0,1,0,0,0,0
ham,How are you doing? Hope you've settled in for the new school year. Just wishin you a gr8 day,how are you doing hope youve settled in for the new school year just wishin you a gr NUMBER day,hope youv settl new school year wishin number day,92,19,92,3.8947368421052633,3,1,3,0.03260869565217391,0.010869565217391304,0.03260869565217391,0,0,0,0,0,0,0,0,0,0,0
spam,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",fantasy football is back on your tv go to sky gamestar on sky active and play £ NUMBER k dream team scoring starts on saturday so register nowsky opt out to NUMBER,fantasi footbal back sky gamestar sky activ play number dream team score start saturday regist nowski opt number,161,30,161,4.4,4,8,22,0.13664596273291926,0.049689440993788817,0.024844720496894408,0,0,0,1,1,0,0,0,0,0,1
